,BBL,GHG_12,siteEUI_12,income_12,GHG_14,siteEUI_14,income_14,decreaseGHG,decreaseGHGAmount,decreaseSiteEUI,decreaseSiteEUIAmount
193,1004670022,345.07,71.2,31705.0,467.3,103.7,31705.0,True,122.23000000000002,True,32.5
194,1004670025,313.23,54.7,31705.0,564.6,103.6,31705.0,True,251.37,True,48.89999999999999
195,1004697505,205.7,43.7,31705.0,337.3,72.4,31705.0,True,131.60000000000002,True,28.700000000000003
196,1004737501,451.34,83.9,68182.0,607.2,116.8,68182.0,True,155.86000000000007,True,32.89999999999999
197,1019460029,328.24,69.1,29570.0,693.2,144.5,29570.0,True,364.96000000000004,True,75.4
198,3064150016,460.32,82.2,29426.0,489.0,93.3,29426.0,True,28.680000000000007,True,11.099999999999994
199,4033550129,56.41,10.5,40117.0,208.4,65.8,40117.0,True,151.99,True,55.3
200,4097980039,607.64,154.2,30802.0,606.5,159.7,30802.0,False,-1.1399999999999864,True,5.5
201,1004810001,767.31,63.2,12970.0,776.3,68.8,12970.0,True,8.990000000000009,True,5.599999999999994
202,1009070016,116.25,105.0,37500.0,374.6,91.3,37500.0,True,258.35,False,-13.700000000000003
203,1004830013,512.49,52.3,68182.0,412.7,79.8,68182.0,False,-99.79000000000002,True,27.5
204,1004837502,375.05,76.8,68182.0,364.5,81.6,68182.0,False,-10.550000000000011,True,4.799999999999997
205,1004840001,313.81,32.4,63275.0,1005.6,102.7,63275.0,True,691.79,True,70.30000000000001
206,4014710012,20.87,7.0,12194.0,1334.9,128.4,12194.0,True,1314.0300000000002,True,121.4
207,1004890001,228.09,29.1,11817.0,266.1,39.1,11817.0,True,38.01000000000002,True,10.0
208,1004950011,972.81,185.7,19434.0,1015.0,209.4,19434.0,True,42.190000000000055,True,23.700000000000017
209,1005330001,218.38,8.5,83497.0,395.0,16.2,83497.0,True,176.62,True,7.699999999999999
210,1005010020,297.73,48.8,63275.0,323.2,55.6,63275.0,True,25.46999999999997,True,6.800000000000004
211,1005017501,329.82,60.6,63275.0,298.1,66.3,63275.0,False,-31.71999999999997,True,5.699999999999996
212,1005060027,1285.8,77.1,11625.0,1284.0,82.9,11625.0,False,-1.7999999999999545,True,5.800000000000011
213,1005080025,660.93,105.2,19434.0,596.8,111.1,19434.0,False,-64.13,True,5.8999999999999915
214,1005470020,268.15,44.9,59811.0,440.0,78.6,59811.0,True,171.85000000000002,True,33.699999999999996
215,1005480070,3499.51,96.0,32279.0,4255.5,121.4,32279.0,True,755.9899999999998,True,25.400000000000006
216,1007880016,498.12,79.3,33279.0,550.6,92.9,33279.0,True,52.48000000000002,True,13.600000000000009
217,1005257501,1545.55,111.4,17457.0,1485.2,112.6,17457.0,False,-60.34999999999991,True,1.1999999999999886
218,1005257506,541.51,81.8,17457.0,548.5,90.7,17457.0,True,6.990000000000009,True,8.900000000000006
219,1005270027,529.89,64.5,53036.0,696.2,88.5,53036.0,True,166.31000000000006,True,24.0
220,1005280001,662.6,114.5,53036.0,147.6,26.4,53036.0,False,-515.0,False,-88.1
221,1008890068,324.97,11.4,75097.0,1697.5,70.6,75097.0,True,1372.53,True,59.199999999999996
222,1010410050,1006.48,100.1,36042.0,958.9,103.8,36042.0,False,-47.58000000000004,True,3.700000000000003
223,1012240029,319.46,18.7,83031.0,1155.0,80.0,83031.0,True,835.54,True,61.3
224,1005297508,400.92,76.2,83497.0,335.9,73.7,83497.0,False,-65.02000000000004,False,-2.5
225,1013470044,518.77,102.7,71262.0,600.2,126.5,71262.0,True,81.43000000000006,True,23.799999999999997
226,1005317501,1076.43,76.8,83497.0,1030.2,80.5,83497.0,False,-46.23000000000002,True,3.700000000000003
227,1013980060,787.87,62.4,31797.0,888.8,77.1,31797.0,True,100.92999999999995,True,14.699999999999996
228,1014330031,342.63,69.9,64542.0,423.8,70.5,64542.0,True,81.17000000000002,True,0.5999999999999943
229,1005320020,1199.5,72.2,83497.0,859.5,59.5,83497.0,False,-340.0,False,-12.700000000000003
230,1014600047,424.0,50.2,26330.0,721.6,68.3,26330.0,True,297.6,True,18.099999999999994
231,1018690001,572.56,73.6,42299.0,635.6,83.0,42299.0,True,63.04000000000008,True,9.400000000000006
232,1018787501,1573.8,200.3,20402.0,1280.6,166.2,20402.0,False,-293.20000000000005,False,-34.10000000000002
233,1019580001,2364.9,84.6,18207.0,2043.7,76.5,18207.0,False,-321.20000000000005,False,-8.099999999999994
234,1005390031,270.9,63.7,17457.0,298.7,74.5,17457.0,True,27.80000000000001,True,10.799999999999997
235,1005420025,391.63,88.2,17457.0,278.2,75.6,17457.0,False,-113.43,False,-12.600000000000009
236,1005447502,1219.61,125.4,32279.0,1206.5,133.2,32279.0,False,-13.1099999999999,True,7.799999999999983
237,1005450059,1433.47,262.6,32279.0,1197.6,209.1,32279.0,False,-235.87000000000012,False,-53.50000000000003
238,1005457502,412.48,87.0,32279.0,532.8,115.1,32279.0,True,120.31999999999994,True,28.099999999999994
239,1005457503,448.81,58.6,32279.0,432.8,63.2,32279.0,False,-16.00999999999999,True,4.600000000000001
240,3011700005,397.15,89.1,32759.0,341.6,77.3,32759.0,False,-55.549999999999955,False,-11.799999999999997
241,3012960052,559.9,91.6,28659.0,555.9,95.0,28659.0,False,-4.0,True,3.4000000000000057
242,1005480028,811.07,98.3,59811.0,686.6,88.9,59811.0,False,-124.47000000000003,False,-9.399999999999991
243,1005480040,567.47,85.6,59811.0,664.3,104.7,59811.0,True,96.82999999999993,True,19.10000000000001
244,1005480045,307.69,28.1,59811.0,555.6,57.5,59811.0,True,247.91000000000003,True,29.4
245,1005487501,1444.15,34.7,32279.0,3647.1,103.0,32279.0,True,2202.95,True,68.3
246,1005500022,1485.12,79.9,59811.0,1793.9,104.6,59811.0,True,308.7800000000002,True,24.69999999999999
247,1005510001,2845.18,69.7,32730.0,2549.2,68.5,32730.0,False,-295.98,False,-1.2000000000000028
248,1005527501,395.11,77.8,17457.0,467.4,100.0,17457.0,True,72.28999999999996,True,22.200000000000003
249,1005550001,2834.58,68.5,32279.0,3175.0,81.7,32279.0,True,340.4200000000001,True,13.200000000000003
250,3053990015,367.83,92.5,57853.0,403.1,107.3,57853.0,True,35.27000000000004,True,14.799999999999997
251,1005560001,1049.73,113.2,63258.0,1055.9,122.5,63258.0,True,6.170000000000073,True,9.299999999999997
252,3054380049,236.85,77.9,94820.0,264.5,91.0,94820.0,True,27.650000000000006,True,13.099999999999994
253,3065030051,305.26,72.7,39345.0,338.4,84.3,39345.0,True,33.139999999999986,True,11.599999999999994
254,3065110012,384.16,85.9,51528.0,408.7,95.6,51528.0,True,24.539999999999964,True,9.699999999999989
255,3065870051,388.4,84.4,35179.0,459.6,104.6,35179.0,True,71.20000000000005,True,20.19999999999999
256,3072240050,839.42,90.3,44375.0,381.4,97.3,44375.0,False,-458.02,True,7.0
257,1005590009,1520.65,88.3,63258.0,1489.6,109.7,63258.0,False,-31.050000000000182,True,21.400000000000006
258,4005870034,257.6,43.9,59811.0,491.9,89.7,59811.0,True,234.29999999999995,True,45.800000000000004
259,4009467501,96.21,71.7,107611.0,96.9,77.4,107611.0,True,0.6900000000000119,True,5.700000000000003
260,4009477501,835.03,66.4,107611.0,803.9,70.7,107611.0,False,-31.129999999999995,True,4.299999999999997
261,1005607502,962.38,68.6,59811.0,1168.2,85.5,59811.0,True,205.82000000000005,True,16.900000000000006
